Titolo;Funzione;Intervento;Cod Mecc;Capitolo;Denominazione ;Imp.prev. 2012;Imp.prev. 2013;Imp.prev. 2014
1;9;1;1090201;U39100050;SPESE DI PERSONALE: GESTIONE DEGLI ALLOGGI DI EDILIZIA RESIDENZIALE;0;0;0
1;9;2;1090202;U39150000;SERVIZI PER L'ABITARE: SPESE DI FUNZIONAMENTO ECONOMALI E ACQUISTO BENI;7000;7000;7000
1;9;3;1090203;U39200050;GESTIONE DEGLI IMMOBILI COMUNALI: ALLOGGI DI EDILIZIA RESIDENZIALE;300000;300000;300000
1;9;3;1090203;U39200060;GESTIONE DEGLI IMMOBILI COMUNALI: ALLOGGI DI EDILIZIA RESIDENZIALE;0;0;0
1;9;3;1090203;U39200070;GESTIONE DEGLI IMMOBILI COMUNALI: ALLOGGI DI EDILIZIA RESIDENZIALE;0;0;0
1;9;3;1090203;U39250000;SERVIZI PER L'ABITARE: PRESTAZIONI DI SERVIZI VARI;100000;100000;100000
1;9;3;1090203;U39260000;REIMPIEGO CONTRIBUTO DELLA PRESIDENZA DEL CONSIGLIO DEI MINISTRI -;0;0;0
1;9;3;1090203;U39270000;REIMPIEGO CONTRIBUTO DELLA FONDAZIONE PER PROGETTO SPERIMENTALE VOLTO AL;0;0;0
1;9;5;1090205;U39750000;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE (FONDO NAZIONALE) PER IL SOSTEGNO;0;0;0
1;9;5;1090205;U39760000;TRASFERIMENTI ALL'AGENZIA METROPOLITANA PER L'AFFITTO (A.M.A.);8000;8000;8000
1;9;5;1090205;U39770000;"PROGETTO ""DALLA RETE AL CO-HOUSING"" FINALIZZATO A FAVORIRE L'AUTONOMIA";0;0;0
1;9;5;1090205;U39770050;"PROGETTO ""DALLA RETE AL CO-HOUSING"" FINALIZZATO A FAVORIRE L'AUTONOMIA";0;0;0
1;9;5;1090205;U39800000;FONDO SOCIALE PER L'ABITAZIONE;0;0;0
1;9;5;1090205;U39800050;FONDO PER ATTIVITA' ED INTERVENTI A SOSTEGNO DELL'ABITAZIONE;1135000;1135000;1135000
1;9;6;1090206;U40000000;INTERESSI PASSIVI - EDILIZIA RESIDENZIALE;132663,48;93815,94;59082,65
1;9;7;1090207;U40050000;IMPOSTE E TASSE RELATIVE AGLI ALLOGGI DI EDILIZIA RESIDENZIALE PUBBLICA;0;0;0
1;9;1;1090301;U40200000;SPESE DI PERSONALE;149000;140000;140000
1;9;1;1090301;U40200050;SPESE DI PERSONALE: REIMPIEGO DEL CONTRIBUTO DELLA COMMISSIONE EUROPEA;0;0;0
1;9;2;1090302;U40300000;PROTEZIONE CIVILE: SPESE DI FUNZIONAMENTO ECONOMALI E ACQUISTO DI;8000;8000;8000
1;9;3;1090303;U40400000;STUDI, INIZIATIVE ED ATTIVITA' DI FORMAZIONE ED INFORMAZIONE E;24000;24000;24000
1;9;3;1090303;U40460000;REIMPIEGO DEL CONTRIBUTO DELLA COMMISSIONE EUROPEA PER LA REALIZZAZIONE;0;0;0
1;9;3;1090303;U40500000;REIMPIEGO DELLE QUOTE VERSATE DA ENTI PUBBLICI E DA PRIVATI PER LA;10000;10000;10000
1;9;5;1090305;U40600000;CONTRIBUTI E RIMBORSI AD ASSOCIAZIONI DI VOLONTARIATO DI PROTEZIONE;38000;38000;38000
1;9;3;1090403;U41100000;CONSUMO DI ACQUA PER LE FONTANE PUBBLICHE E PER L'INNAFFIAMENTO;260000;260000;260000
1;9;3;1090403;U41150000;MANUTENZIONE DEGLI IDRANTI STRADALI INSTALLATI SUL TERRITORIO COMUNALE;0;0;0
1;9;6;1090406;U41300000;INTERESSI PASSIVI - SERVIZIO IDRICO INTEGRATO;134498,96;85331,49;61984,45
1;9;3;1090503;U41500000;GESTIONE SERVIZI NETTEZZA URBANA;67295582,49;67295582,49;67295582,49
1;9;6;1090506;U41800000;INTERESSI PASSIVI - SERVIZIO SMALTIMENTO RIFIUTI;0;0;0
1;9;1;1090601;U42000000;SPESE DI PERSONALE - SERVIZI DI TUTELA, VALORIZZAZIONE E RECUPERO;1247000;1247000;1247000
1;9;1;1090601;U42000010;SPESE DI PERSONALE - QUALITA' DELL'ARIA E RIDUZIONE DELL'INQUINAMENTO;213000;213000;213000
1;9;1;1090601;U42000050;SPESE DI PERSONALE: REIMPIEGO DEI PROVENTI DERIVANTI DAL CONTROLLO;0;0;0
1;9;1;1090601;U42000100;SPESE DI PERSONALE: REIMPIEGO DEI PROVENTI DERIVANTI DAL CONTROLLO;0;0;0
1;9;1;1090601;U42000150;SPESE DI PERSONALE: REIMPIEGO DEI PROVENTI DERIVANTI DA CONCESSIONI DI;0;0;0
1;9;1;1090601;U42000200;SPESE DI PERSONALE: REIMPIEGO CONTRIBUTO DELLE FONDAZIONI PER LA;0;0;0
1;9;1;1090601;U42000250;SPESE DI PERSONALE: REIMPIEGO DEI DIRITTI DI ISTRUTTORIA RELATIVI ALLE;0;0;0
1;9;2;1090602;U42050000;INTERVENTI PER L'AMBIENTE E IL VERDE URBANO: SPESE DI FUNZIONAMENTO;15500;15500;15500
1;9;2;1090602;U42060000;ACQUISTO BENI DI CONSUMO: REIMPIEGO TRASFERIMENTO DA EURAC (EUROPEAN;0;0;0
1;9;2;1090602;U42070000;REIMPIEGO CONTRIBUTO DELLE FONDAZIONI PER LA REALIZZAZIONE DEL PROGETTO;0;0;0
1;9;2;1090602;U42100000;ACQUISTO BENI DI CONSUMO PER LA MANUTENZIONE DEL VERDE PUBBLICO;0;0;0
1;9;2;1090602;U42100050;ACQUISTO BENI DI CONSUMO PER LA MANUTENZIONE DEL VERDE PUBBLICO;0;0;0
1;9;2;1090602;U42100100;ACQUISTO BENI DI CONSUMO: REIMPIEGO CONTRIBUTO DELLA COMMISSIONE EUROPEA;0;0;0
1;9;2;1090602;U42100150;ACQUISTO BENI DI CONSUMO: REIMPIEGO CONTRIBUTO DELLA COMMISSIONE EUROPEA;0;0;0
1;9;2;1090602;U42100200;ACQUISTO BENI DI CONSUMO: REIMPIEGO TRASFERIMENTO DAL COMUNE DI MILANO;0;0;0
1;9;3;1090603;U42150000;INTERVENTI PER L'AMBIENTE E IL VERDE URBANO: PRESTAZIONI DI SERVIZI VARI;3000;3000;3000
1;9;3;1090603;U42300000;MANUTENZIONE E RICOSTITUZIONE DEL VERDE PUBBLICO;4113481,08;4113481,08;4113481,08
1;9;3;1090603;U42300050;MANUTENZIONE E RICOSTITUZIONE DEL VERDE PUBBLICO - REIMPIEGO DELLE;20000;20000;20000
1;9;3;1090603;U42400000;MANUTENZIONE E RICOSTITUZIONE DEL VERDE PUBBLICO;0;0;0
1;9;3;1090603;U42400050;MANUTENZIONE E RICOSTITUZIONE DEL VERDE PUBBLICO: RIPRISTINO DI DANNI;10000;10000;10000
1;9;3;1090603;U42410000;REIMPIEGO DELLE ENTRATE DERIVANTI DALLA CONSEGNA ANTICIPATA DI AREE A;50000;50000;50000
1;9;3;1090603;U42420000;REIMPIEGO CONTRIBUTI DELLE FONDAZIONI PER INTERVENTI PER LA;0;0;0
1;9;3;1090603;U42430000;REIMPIEGO INDENNIZZI PER DANNI O REINTEGRI DEL PATRIMONIO ARBOREO E;40000;40000;40000
1;9;3;1090603;U42450000;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE - ISTITUTO PER I BENI ARTISTICI;0;0;0
1;9;3;1090603;U42460000;REIMPIEGO CONTRIBUTO DELLA PROVINCIA PER LA REALIZZAZIONE DEL PROGETTO;0;0;0
1;9;3;1090603;U42500000;REIMPIEGO DEL CONTRIBUTO DELLO STATO, TRAMITE LA REGIONE, PER IL PIANO;0;0;0
1;9;3;1090603;U42500050;REIMPIEGO DEL CONTRIBUTO DELLO STATO - MINISTERO DELL'AMBIENTE - PER I;0;0;0
1;9;3;1090603;U42500100;REIMPIEGO DEL CONTRIBUTO DELLO STATO - MINISTERO DELL'AMBIENTE - PER I;0;0;0
1;9;3;1090603;U42510000;REIMPIEGO DELLA QUOTA LIQUIDAZIONE DELL'ASSOCIAZIONE PER LA GESTIONE;0;0;0
1;9;3;1090603;U42520000;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE PER LA REALIZZAZIONE DEL PROGETTO;0;0;0
1;9;3;1090603;U42530000;REIMPIEGO DELLE SANZIONI AMMINISTRATIVE IN MATERIA DI INQUINAMENTO;7500;7500;7500
1;9;3;1090603;U42540000;REIMPIEGO DELLE SANZIONI AMMINISTRATIVE IN MATERIA DI SCARICHI DI REFLUI;0;0;0
1;9;3;1090603;U42550000;REIMPIEGO CONTRIBUTO DELLA PROVINCIA PER IL PIANO CLIMA LOCALE;19500;19500;19500
1;9;3;1090603;U42580000;SPESE ISTRUTTORIE RELATIVE ALLE PROCEDURE PER LA VALUTAZIONE;20000;20000;20000
1;9;3;1090603;U42590000;REIMPIEGO TRASFERIMENTO DA EURAC (EUROPEAN ACADEMY BOLZANO) DI FONDI;0;0;0
1;9;3;1090603;U42600000;PROGETTI, STUDI, INDAGINI, INIZIATIVE, INTERVENTI E SERVIZI VARI PER LA;33700;33700;33700
1;9;3;1090603;U42650000;REIMPIEGO DEI PROVENTI DERIVANTI DAL CONTROLLO RENDIMENTO CENTRALI;150000;150000;150000
1;9;3;1090603;U42650050;REIMPIEGO DEI PROVENTI (DA AVANZO VINCOLATO) DERIVANTI DAL CONTROLLO;0;0;0
1;9;3;1090603;U42700000;GESTIONE DEI SERVIZI INTEGRATIVI DI IGIENE URBANA;20000;20000;20000
1;9;3;1090603;U42710000;GESTIONE DEI SERVIZI IGIENICI PUBBLICI;570000;570000;570000
1;9;3;1090603;U42720000;REIMPIEGO CONTRIBUTO DELL'ANCI PER IL POTENZIAMENTO DELLA RACCOLTA;0;0;0
1;9;3;1090603;U42730000;"REIMPIEGO CONTRIBUTO DI ATOBO PER IL PROGETTO ""RIMODULAZIONE ED";0;0;0
1;9;3;1090603;U42750000;INTERVENTI DI DISINFESTAZIONE E DERATTIZZAZIONE;520800;520800;520800
1;9;3;1090603;U42760000;REIMPIEGO CONTRIBUTO DELLA REGIONE TRAMITE AZIENDA USL DI BOLOGNA PER IL;71586,71;71586,71;71586,71
1;9;3;1090603;U42800000;REIMPIEGO DEI CONTRIBUTI DELL'UNIONE EUROPEA PER PROGETTI ED INIZIATIVE;0;0;0
1;9;3;1090603;U42800050;REIMPIEGO CONTRIBUTO DELLA COMMISSIONE EUROPEA PER ATTIVITA' NEL CAMPO;0;0;0
1;9;3;1090603;U42800100;REIMPIEGO CONTRIBUTO DELLA COMMISSIONE EUROPEA TRAMITE ORGANISMI;0;0;0
1;9;3;1090603;U42800150;REIMPIEGO CONTRIBUTO DELLA COMMISSIONE EUROPEA TRAMITE ORGANISMI;0;0;0
1;9;3;1090603;U42800200;REIMPIEGO CONTRIBUTO DELLA COMMISSIONE EUROPEA PER ATTIVITA' NEL CAMPO;0;0;0
1;9;3;1090603;U42800210;REIMPIEGO CONTRIBUTI DI PRIVATI NELL'AMBITO DELLA REALIZZAZIONE DELLE;35000;35000;35000
1;9;3;1090603;U42800250;REIMPIEGO CONTRIBUTO DELLA COMMISSIONE EUROPEA, TRAMITE IL COMUNE DI;0;0;0
1;9;3;1090603;U42800300;REIMPIEGO CONTRIBUTO DELLA COMMISSIONE EUROPEA, TRAMITE L'UNIVERSITA' DI;0;0;0
1;9;3;1090603;U42800350;REIMPIEGO CONTRIBUTO DELLA COMMISSIONE EUROPEA, TRAMITE L'ENTE CAPOFILA,;0;0;0
1;9;3;1090603;U42800400;REIMPIEGO CONTRIBUTO DELLA COMMISSIONE EUROPEA, TRAMITE L'ENTE CAPOFILA,;0;0;0
1;9;3;1090603;U42810050;PRESTAZIONI DI SERVIZI: REIMPIEGO CONTRIBUTO DEL MINISTERO DELL'ECONOMIA;0;0;0
1;9;3;1090603;U42810100;PRESTAZIONI DI SERVIZI: REIMPIEGO CONTRIBUTO DEL MINISTERO DELL'ECONOMIA;0;0;0
1;9;3;1090603;U42820100;CONTROLLI E ACCERTAMENTI IN MATERIA DI ELETTROSMOG: REIMPIEGO DEI;460000;460000;460000
1;9;3;1090603;U42820150;CONTROLLI E ACCERTAMENTI IN MATERIA DI ELETTROSMOG: REIMPIEGO DEI;0;0;0
1;9;3;1090603;U42830000;MANUTENZIONE RETE DI MONITORAGGIO SARA;0;0;0
1;9;3;1090603;U42850000;REIMPIEGO CONTRIBUTO DELLE FONDAZIONI PER LA REALIZZAZIONE DEL PROGETTO;0;0;0
1;9;5;1090605;U43010000;REIMPIEGO DEI PROVENTI DERIVANTI DA CONCESSIONI DI BENI IMMOBILI PER;20000;20000;20000
1;9;5;1090605;U43020000;TRASFERIMENTO ALLA PROVINCIA PER LA MANUTENZIONE DELLA RETE DI;41874;41874;41874
1;9;5;1090605;U43030000;TRASFERIMENTO ALLO STATO DELLA QUOTA, AD ESSO DOVUTA, DELLE SANZIONI;17500;17500;17500
1;9;5;1090605;U43050000;TRASFERIMENTI: REIMPIEGO CONTRIBUTO DELLA COMMISSIONE EUROPEA PER;0;0;0
1;9;5;1090605;U43100000;QUOTE ASSOCIATIVE E CONTRIBUTI INERENTI LA QUALIFICAZIONE AMBIENTALE;108000;108000;108000
1;9;5;1090605;U43100050;QUOTE ASSOCIATIVE E CONTRIBUTI: FUNZIONAMENTO DELL'AMBITO TERRITORIALE;93827;93827;93827
1;9;5;1090605;U43110000;CONTRIBUTO ALLA FONDAZIONE VILLA GHIGI;320000;320000;320000
1;9;6;1090606;U43300000;INTERESSI PASSIVI - VERDE ED ALTRI SERVIZI RELATIVI ALL'AMBIENTE;673886,43;586981,1;510627,22
1;10;1;1100101;U43700000;SPESE DI PERSONALE - ASILI NIDO;24989000;24869000;24869000
1;10;2;1100102;U43800000;ASILI NIDO: BENI DI CONSUMO - SERVIZIO RILEVANTE AGLI EFFETTI;1413500;1413500;1413500
1;10;2;1100102;U43810000;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE, TRAMITE LA PROVINCIA, PER LA;0;0;0
1;10;2;1100102;U43830000;ACQUISIZIONE DI BENI DI CONSUMO PER I SERVIZI PER L'INFANZIA;800;800;800
1;10;2;1100102;U43840000;REIMPIEGO DEL CONTRIBUTO DELLA PROVINCIA PER L'ACQUISTO DI BENI DI;0;0;0
1;10;2;1100102;U43850000;ACQUISTO DI BENI DI CONSUMO PER IL CENTRO DI DOCUMENTAZIONE;0;0;0
1;10;3;1100103;U43900000;INTERVENTI PER IL MIGLIORAMENTO E LA QUALIFICAZIONE DEI SERVIZI RIVOLTI;25000;0;0
1;10;3;1100103;U43910000;CONVENZIONI CON PICCOLI GRUPPI EDUCATIVI: PRESTAZIONI DI SERVIZI;84875;84875;84875
1;10;3;1100103;U43910050;CONVENZIONI CON PICCOLI GRUPPI EDUCATIVI: PRESTAZIONI DI SERVIZI -;0;0;0
1;10;3;1100103;U43950050;PRESTAZIONI DI SERVIZI RELATIVE AI NIDI IN CONVENZIONE E AI NIDI;4774565;4774565;4774565
1;10;3;1100103;U43950100;PRESTAZIONI DI SERVIZI RELATIVE AI NIDI IN CONVENZIONE - SERVIZIO;0;0;0
1;10;3;1100103;U43950150;PRESTAZIONI DI SERVIZI RELATIVE AI NIDI IN CONVENZIONE - SERVIZIO;0;0;0
1;10;3;1100103;U43960000;PRESTAZIONI DI SERVIZI PER IL CENTRO DI DOCUMENTAZIONE;0;0;0
1;10;3;1100103;U44000000;INTERVENTI PER L'INFANZIA (NIDI): SERVIZI EDUCATIVI - SERVIZIO RILEVANTE;1300000;1300000;1300000
1;10;3;1100103;U44100000;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE, TRAMITE LA PROVINCIA, PER LA;0;0;0
1;10;3;1100103;U44100050;REIMPIEGO CONTRIBUTO DELLA REGIONE, TRAMITE LA PROVINCIA (DERIVANTE DA;0;0;0
1;10;3;1100103;U44100100;REIMPIEGO CONTRIBUTO DELLA REGIONE PER IL PROGETTO SCAMBI PEDAGOGICI;0;0;0
1;10;3;1100103;U44100110;REIMPIEGO CONTRIBUTO DELLA REGIONE, TRAMITE LA PROVINCIA, PER IL;0;0;0
1;10;3;1100103;U44110000;REIMPIEGO DEL CONTRIBUTO DELLA PROVINCIA PER PRESTAZIONI DI SERVIZI PER;0;0;0
1;10;3;1100103;U44120000;REIMPIEGO CONTRIBUTO DELLA REGIONE PER LA REALIZZAZIONE DEL PROGETTO;0;0;0
1;10;3;1100103;U44150000;SPESE PER TELECOMUNICAZIONI: ASILI NIDO - SERVIZIO RILEVANTE AGLI;62790;62790;62790
1;10;3;1100103;U44160000;SERVIZI DIVERSI E SPESE ECONOMALI VARIE PER LA GESTIONE DI IMMOBILI;23900;23900;23900
1;10;3;1100103;U44200000;ASILI NIDO: PRESTAZIONI DI SERVIZI - SERVIZIO RILEVANTE AGLI EFFETTI;381600;381600;381600
1;10;3;1100103;U44210000;CONSERVAZIONE, MANUTENZIONE ED INTERVENTI VARI RELATIVI AGLI IMMOBILI ED;696000;696000;696000
1;10;4;1100104;U44300000;FITTI DI IMMOBILI (ASILI NIDO) - SERVIZIO RILEVANTE AGLI EFFETTI;333000;339600;373000
1;10;5;1100105;U44450000;CONTRIBUTI ALLE FAMIGLIE E AD ENTI PRIVATI PER INTERVENTI A SOSTEGNO;259000;259000;259000
1;10;5;1100105;U44450100;CONTRIBUTI ALLE FAMIGLIE A SOSTEGNO DELLA PRIMA INFANZIA: REIMPIEGO;0;0;0
1;10;5;1100105;U44450150;CONTRIBUTI A SOGGETTI DIVERSI PER INTERVENTI A SOSTEGNO DELLA PRIMA;152560;152560;152560
1;10;5;1100105;U44460000;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE, TRAMITE LA PROVINCIA, PER LA;300000;300000;300000
1;10;5;1100105;U44460050;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE, TRAMITE LA PROVINCIA, PER LA;0;0;0
1;10;5;1100105;U44460100;REIMPIEGO TRASFERIMENTO DALLA REGIONE DI RISORSE DEL F.S.E. PER LA;412500;412500;412500
1;10;5;1100105;U44470000;REIMPIEGO CONTRIBUTI DELLE FONDAZIONI PER PROGETTI NEL CAMPO DEGLI;0;0;0
1;10;6;1100106;U44600000;INTERESSI PASSIVI - ASILI NIDO;103824,29;90575,52;77263,72
1;10;1;1100201;U44800000;SPESE DI PERSONALE;1152000;1178000;1178000
1;10;1;1100201;U44800050;SPESE DI PERSONALE: REIMPIEGO DEI CONTRIBUTI DI ENTI E PRIVATI PER;0;0;0
1;10;1;1100201;U44800100;SPESE DI PERSONALE - REIMPIEGO CONTRIBUTO DELLA REGIONE PER LA;0;0;0
1;10;1;1100201;U44800200;SPESE DI PERSONALE: REIMPIEGO DEL CONTRIBUTO DELLA REGIONE PER;0;0;0
1;10;1;1100201;U44800250;SPESE DI PERSONALE: REIMPIEGO DEL CONTRIBUTO DELL'UNIONE EUROPEA;0;0;0
1;10;1;1100201;U44800260;SPESE DI PERSONALE: REIMPIEGO DEL CONTRIBUTO DELL'UNIONE EUROPEA PER IL;0;0;0
1;10;1;1100201;U44800300;SPESE DI PERSONALE: REIMPIEGO DEL CONTRIBUTO DELLO STATO - MINISTERO DEL;0;0;0
1;10;1;1100201;U44800310;SPESE DI PERSONALE: REIMPIEGO CONTRIBUTO DELLO STATO - MINISTERO DEL;0;0;0
1;10;1;1100201;U44800350;SPESE DI PERSONALE: REIMPIEGO DI CONTRIBUTO DELLA REGIONE PER;0;0;0
1;10;1;1100201;U44800450;SPESE DI PERSONALE: REIMPIEGO DEL CONTRIBUTO DELL'UNIONE EUROPEA PER LA;0;0;0
1;10;1;1100201;U44800500;"SPESE DI PERSONALE: REIMPIEGO DEL CONTRIBUTO REGIONALE PER IL ""CENTRO";0;0;0
1;10;1;1100201;U44800510;SPESE DI PERSONALE: REIMPIEGO CONTRIBUTO DELLO STATO - PRESIDENZA DEL;0;0;0
1;10;1;1100201;U44800550;SPESE DI PERSONALE: REIMPIEGO DEL CONTRIBUTO REGIONALE PER I PIANI DI;0;0;0
1;10;1;1100201;U44800600;SPESE DI PERSONALE: REIMPIEGO CONTRIBUTO DELLA COMMISSIONE EUROPEA PER;0;0;0
1;10;1;1100201;U44800650;SPESE DI PERSONALE: REIMPIEGO CONTRIBUTO DELLA COMMISSIONE EUROPEA,;0;0;0
1;10;1;1100201;U44800660;SPESE DI PERSONALE: REIMPIEGO CONTRIBUTO DEL MINISTERO DELL'ECONOMIA E;0;0;0
1;10;1;1100201;U44800670;SPESE DI PERSONALE: REIMPIEGO CONTRIBUTO DELLA COMMISSIONE EUROPEA;0;0;0
1;10;1;1100201;U44800680;SPESE DI PERSONALE - REIMPIEGO CONTRIBUTO DELLA REGIONE PER LA;0;0;0
1;10;1;1100201;U44800690;SPESE DI PERSONALE: REIMPIEGO CONTRIBUTO DELL'AZIENDA U.S.L. DI BOLOGNA;0;0;0
1;10;2;1100202;U44900000;SERVIZI SOCIALI: SPESE DI FUNZIONAMENTO ECONOMALI;0;0;0
1;10;2;1100202;U44900050;SERVIZI SOCIALI: REIMPIEGO DEL CONTRIBUTO DELLA FONDAZIONE PER IL;0;0;0
1;10;2;1100202;U44910050;INTERVENTI PER LE POLITICHE PER LA PROMOZIONE DELLA CITTADINANZA;0;0;0
1;10;2;1100202;U44910100;INTERVENTI PER LE POLITICHE PER LA PROMOZIONE DELLA CITTADINANZA;0;0;0
1;10;2;1100202;U44910150;INTERVENTI PER LA PROMOZIONE DELLA CITTADINANZA ATTIVA: ACQUISTO DI BENI;15000;0;0
1;10;2;1100202;U44920000;DIPARTIMENTO BENESSERE DI COMUNITA': SPESE DI FUNZIONAMENTO ECONOMALI;17900;17900;17900
1;10;2;1100202;U44950000;REIMPIEGO DEL CONTRIBUTO DELLO STATO - PRESIDENZA DEL CONSIGLIO,;20000;20000;20000
1;10;2;1100202;U44960000;REIMPIEGO DEL CONTRIBUTO DELLO STATO - MINISTERO DEL LAVORO E PREVIDENZA;0;0;0
1;10;2;1100202;U44995000;REIMPIEGO PROVENTI DEI SERVIZI OFFERTI DAL CANILE/GATTILE MUNICIPALE -;10000;10000;10000
1;10;2;1100202;U45000000;REIMPIEGO DEI PROVENTI DERIVANTI DALLA VENDITA DI MICROCHIP PER;5000;5000;5000
1;10;3;1100203;U45110000;REIMPIEGO DEL CONTRIBUTO DELL'AZIENDA U.S.L. DI BOLOGNA PER LA;0;0;0
1;10;3;1100203;U45115000;"PROGETTO ""TELE MEDICINE"" FINALIZZATO A SPERIMENTARE L'UTILIZZO";0;0;0
1;10;3;1100203;U45120000;REIMPIEGO DEL CONTRIBUTO DI MEDTRONIC FOUNDATION - UNITED WAY;0;0;0
1;10;3;1100203;U45130000;REIMPIEGO CONTRIBUTO DELLA COMMISSIONE EUROPEA, TRAMITE L'ENEA, PER LA;0;0;0
1;10;3;1100203;U45130050;REIMPIEGO CONTRIBUTO DELLA COMMISSIONE EUROPEA, TRAMITE EAHC, PER LA;0;0;0
1;10;3;1100203;U45130100;REIMPIEGO CONTRIBUTO DELL'UNIONE EUROPEA, TRAMITE IL COMUNE DI BUDAPEST,;0;0;0
1;10;3;1100203;U45140000;REIMPIEGO CONTRIBUTO DELL'OPERA IMMACOLATA COMITATO BOLOGNESE, FONDI;0;0;0
1;10;3;1100203;U45150050;REIMPIEGO CONTRIBUTO DELLA REGIONE PER INTERVENTI INERENTI LE POLITICHE;0;0;0
1;10;3;1100203;U45150100;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE PER INTERVENTI INERENTI LE;0;0;0
1;10;3;1100203;U45150150;REIMPIEGO CONTRIBUTO DELLA REGIONE PER INTERVENTI INERENTI LE POLITICHE;0;0;0
1;10;3;1100203;U45150160;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE PER INTERVENTI INERENTI LE;0;0;0
1;10;3;1100203;U45150200;REIMPIEGO DEL CONTRIBUTO DELLA REGIONE PER INTERVENTI INERENTI LE;0;0;0
1;10;3;1100203;U45160100;REIMPIEGO DEL CONTRIBUTO DELLA COMMISSIONE EUROPEA PER INTERVENTI;0;0;0
1;10;3;1100203;U45160150;REIMPIEGO DEL CONTRIBUTO DELL'UNIONE EUROPEA (TRAMITE COMUNE DI GIJON -;0;0;0
1;10;3;1100203;U45160160;"REIMPIEGO DEL CONTRIBUTO DELL'UNIONE EUROPEA PER IL PROGETTO ""DAPHNE";0;0;0
1;10;3;1100203;U45160250;REIMPIEGO CONTRIBUTO DELL'UNIONE EUROPEA PER INTERVENTI INERENTI LE;0;0;0
1;10;3;1100203;U45170000;REIMPIEGO CONTRIBUTI VARI PER LA REALIZZAZIONE DI INTERVENTI PER LE;0;0;0
1;10;3;1100203;U45180000;REIMPIEGO CONTRIBUTO DELLA REGIONE PER LA REALIZZAZIONE DI UN PROGETTO;0;0;0
1;10;3;1100203;U45330050;REIMPIEGO DEL CONTRIBUTO DELLO STATO - PRESIDENZA DEL CONSIGLIO,;80000;80000;80000
1;10;3;1100203;U45330100;REIMPIEGO DEL CONTRIBUTO DELLO STATO - PRESIDENZA DEL CONSIGLIO,;0;0;0
1;10;3;1100203;U45330150;REIMPIEGO CONTRIBUTO DELLA PRESIDENZA DEL CONSIGLIO DEI MINISTRI -;0;0;0
1;10;3;1100203;U45350000;REIMPIEGO CONTRIBUTO DELLA REGIONE PER I PIANI DI ZONA DEI SERVIZI;0;0;0
1;10;3;1100203;U45350050;REIMPIEGO CONTRIBUTO DELLA REGIONE PER I PIANI DI ZONA DEI SERVIZI;0;0;0
1;10;3;1100203;U45370000;REIMPIEGO DEL CONTRIBUTO DELLA PROVINCIA PER I PIANI DI ZONA DEI SERVIZI;0;0;0
1;10;3;1100203;U45370050;REIMPIEGO DEL CONTRIBUTO DELLA PROVINCIA PER INTERVENTI UMANITARI A;0;0;0
1;10;3;1100203;U45370150;"REIMPIEGO DEL CONTRIBUTO DELLA PROVINCIA PER IL PROGETTO ""CORSO";0;0;0
1;10;3;1100203;U45400000;REIMPIEGO DEI PROVENTI DERIVANTI DA SANZIONI AMMINISTRATIVE IN MATERIA;3000;3000;3000
1;10;3;1100203;U45550000;REIMPIEGO DEI CONTRIBUTI DELLA REGIONE PER INIZIATIVE SOCIO PROMOZIONALI;423326;423326;423326
1;10;3;1100203;U45560000;REIMPIEGO CONTRIBUTO DELL'UNIVERSITA' DI PADOVA - DSE, DI FONDI DEL;0;0;0
1;10;3;1100203;U45600000;"REIMPIEGO FONDI REGIONALI TRAMITE LA PROVINCIA PER IL PROGETTO ""SUPPORTO";0;0;0
1;10;3;1100203;U45600050;REIMPIEGO TRASFERIMENTO DALLA PROVINCIA DI FONDI REGIONALI PER LA;0;0;0
1;10;3;1100203;U45610000;REIMPIEGO DEI CONTRIBUTI DELLA REGIONE PER INTERVENTI SULLE;181196;181196;181196
1;10;3;1100203;U45620000;REIMPIEGO DEL CONTRIBUTO DELL'UNIONE EUROPEA PER LA REALIZZAZIONE DEL;0;0;0
1;10;3;1100203;U45630000;REIMPIEGO CONTRIBUTO DELL'AZIENDA U.S.L. DI BOLOGNA PER INTERVENTI DI;199330;0;0
1;10;3;1100203;U45630050;REIMPIEGO CONTRIBUTO DELL'AZIENDA U.S.L. DI BOLOGNA PER INTERVENTI DI;0;0;0
1;10;3;1100203;U45650000;REIMPIEGO TRASFERIMENTO DALLA REGIONE DI FONDI STATALI PER IL PROGETTO;0;0;0
1;10;3;1100203;U45800000;REIMPIEGO DEL CONTRIBUTO DELLO STATO PER INTERVENTI IN FAVORE DI MINORI;0;0;0
1;10;3;1100203;U45800050;REIMPIEGO DEL CONTRIBUTO DELLO STATO PER INTERVENTI IN FAVORE DI MINORI;0;0;0
1;10;3;1100203;U45800100;REIMPIEGO DEL CONTRIBUTO DELLO STATO PER INTERVENTI IN FAVORE DI MINORI;0;0;0
